Entry no,corona_GMA,corona_MPC,corona_AcETMAC,corona_MAA,corona_DMA,corona_PEG,corona_CysMA,corona_GluMA,corona_DMAPS,corona_AEMA,corona_QDMAEMA,corona_HPMAm,corona_KSPMA,corona_MAcEPyr,corona_DSDMA,clogp_corona,mon_corona_mw,mon_corona_apol,mon_corona_mv,mon_corona_psa,dp_corona,corona_mw_total,corona_mv_total,core_BzMA,core_DAAM,core_EGEMA,core_GlyMA,core_HBMA,core_HEMA,core_HPMA,core_MEMA,core_PhA,core_TFMA,core_EGDMA,core_cyclic,clogp_core,mon_core_mw,mon_core_apol,mon_core_mv,mon_core_psa,dp_core,core_mw_total,core_mv_total,ratio_mass,ratio_vol,conc,ph,salt,charged,temp,initiator,sphere,worm,vesicle,other,cophases
325,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.13,99.07,16.703137,0.8856,20.31,53,5250.71,46.9368,0,0,0,0,0,0,0,0,1,0,0,0,1.92,148.05,22.778344,1.1705,26.3,100,14805,117.05,0.261806239,0.286223037,25,7,0,1,30,KPS/AscAc,1,0,0,0,0
326,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.13,99.07,16.703137,0.8856,20.31,53,5250.71,46.9368,0,0,0,0,0,0,0,0,1,0,0,0,1.92,148.05,22.778344,1.1705,26.3,150,22207.5,175.575,0.191225502,0.210940723,25,7,0,1,30,KPS/AscAc,1,0,0,0,0
327,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.13,99.07,16.703137,0.8856,20.31,53,5250.71,46.9368,0,0,0,0,0,0,0,0,1,0,0,0,1.92,148.05,22.778344,1.1705,26.3,200,29610,234.1,0.150619709,0.167013003,25,7,0,1,30,KPS/AscAc,1,0,0,0,0
328,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.13,99.07,16.703137,0.8856,20.31,53,5250.71,46.9368,0,0,0,0,0,0,0,0,1,0,0,0,1.92,148.05,22.778344,1.1705,26.3,300,44415,351.15,0.10572103,0.117905944,25,7,0,1,30,KPS/AscAc,1,0,0,0,0
329,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.13,99.07,16.703137,0.8856,20.31,53,5250.71,46.9368,0,0,0,0,0,0,0,0,1,0,0,0,1.92,148.05,22.778344,1.1705,26.3,400,59220,468.2,0.081443341,0.091115214,25,7,0,1,30,KPS/AscAc,1,0,0,0,0
330,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.13,99.07,16.703137,0.8856,20.31,53,5250.71,46.9368,0,0,0,0,0,0,0,0,1,0,0,0,1.92,148.05,22.778344,1.1705,26.3,500,74025,585.25,0.066233529,0.074245144,25,7,0,1,30,KPS/AscAc,1,0,0,0,0
331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,25,4001.75,31.0925,0,0,0,1,0,0,0,0,0,0,0,0,1.2,142.06,21.39393,1.0764,38.83,25,3551.5,26.91,0.529805051,0.53605448,15,2.75,0,0,50,VA-044,1,0,0,0,0
332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,25,4001.75,31.0925,0,0,0,1,0,0,0,0,0,0,0,0,1.2,142.06,21.39393,1.0764,38.83,40,5682.4,43.056,0.413226767,0.419327431,15,2.75,0,0,50,VA-044,0,1,0,0,0
333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,25,4001.75,31.0925,0,0,0,1,0,0,0,0,0,0,0,0,1.2,142.06,21.39393,1.0764,38.83,45,6392.7,48.438,0.384989105,0.390950642,15,2.75,0,0,50,VA-044,0,1,0,0,0
334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,25,4001.75,31.0925,0,0,0,1,0,0,0,0,0,0,0,0,1.2,142.06,21.39393,1.0764,38.83,50,7103,53.82,0.360363808,0.366171058,15,2.75,0,0,50,VA-044,0,1,1,0,1
335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,25,4001.75,31.0925,0,0,0,1,0,0,0,0,0,0,0,0,1.2,142.06,21.39393,1.0764,38.83,55,7813.3,59.202,0.338699371,0.344345447,15,2.75,0,0,50,VA-044,0,1,1,0,1
336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,160.07,23.529516,1.2437,66.76,25,4001.75,31.0925,0,0,0,1,0,0,0,0,0,0,0,0,1.2,142.06,21.39393,1.0764,38.83,60,8523.6,64.584,0.31949207,0.324975307,15,2.75,0,0,50,VA-044,0,1,1,0,1
337,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.12,197.11,31.107895,1.5559,46.61,42,8278.62,65.3478,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,150,21612,177.75,0.27696381,0.268812799,20,7,0,1,44,VA-044,0,0,0,1,0
338,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.12,197.11,31.107895,1.5559,46.61,42,8278.62,65.3478,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,200,28816,237,0.22317576,0.216134531,20,7,0,1,44,VA-044,0,0,0,1,0
339,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.12,197.11,31.107895,1.5559,46.61,42,8278.62,65.3478,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,250,36020,296.25,0.18688212,0.180719573,20,7,0,1,44,VA-044,1,0,0,0,0
340,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.12,197.11,31.107895,1.5559,46.61,42,8278.62,65.3478,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,300,43224,355.5,0.160741725,0.155276563,20,7,0,1,44,VA-044,1,0,0,0,0
341,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.12,197.11,31.107895,1.5559,46.61,42,8278.62,65.3478,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,350,50428,414.75,0.141016805,0.136113517,20,7,0,1,44,VA-044,1,0,0,0,0
342,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.12,197.11,31.107895,1.5559,46.61,42,8278.62,65.3478,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,400,57632,474,0.125603734,0.12116078,20,7,0,1,44,VA-044,1,0,0,0,0
343,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.12,197.11,31.107895,1.5559,46.61,53,10446.83,82.4627,0,0,1,0,0,0,0,0,0,0,0,0,1.54,158.09,25.821102,1.3259,35.53,100,15809,132.59,0.397886108,0.383453451,20,7,0,1,44,VA-044,1,0,0,0,0
344,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.12,197.11,31.107895,1.5559,46.61,53,10446.83,82.4627,0,0,1,0,0,0,0,0,0,0,0,0,1.54,158.09,25.821102,1.3259,35.53,200,31618,265.18,0.248350701,0.237205326,20,7,0,1,44,VA-044,1,0,0,0,0
345,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.12,197.11,31.107895,1.5559,46.61,53,10446.83,82.4627,0,0,1,0,0,0,0,0,0,0,0,0,1.54,158.09,25.821102,1.3259,35.53,300,47427,397.77,0.180510431,0.171714046,20,7,0,1,44,VA-044,1,0,0,0,0
346,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.12,197.11,31.107895,1.5559,46.61,53,10446.83,82.4627,0,0,1,0,0,0,0,0,0,0,0,0,1.54,158.09,25.821102,1.3259,35.53,400,63236,530.36,0.141781064,0.134562085,20,7,0,1,44,VA-044,1,0,0,0,0
347,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.12,197.11,31.107895,1.5559,46.61,53,10446.83,82.4627,0,0,1,0,0,0,0,0,0,0,0,0,1.54,158.09,25.821102,1.3259,35.53,500,79045,662.95,0.116735014,0.110626905,20,7,0,1,44,VA-044,1,0,0,0,0
348,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.12,197.11,31.107895,1.5559,46.61,53,10446.83,82.4627,0,0,1,0,0,0,0,0,0,0,0,0,1.54,158.09,25.821102,1.3259,35.53,600,94854,795.54,0.099209379,0.093920782,20,7,0,1,44,VA-044,1,0,0,0,0
349,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27,295.12,43.571446,2.2291,94.7,25,7378,55.7275,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,98,14119.84,116.13,0.34319727,0.324265743,10,7,0,1,70,V-501,1,0,0,0,0
350,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27,295.12,43.571446,2.2291,94.7,25,7378,55.7275,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,101,14552.08,119.685,0.336432881,0.317694007,15,7,0,1,70,V-501,1,0,0,0,0
351,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27,295.12,43.571446,2.2291,94.7,25,7378,55.7275,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,100,14408,118.5,0.338657854,0.319854788,20,7,0,1,70,V-501,1,0,0,0,0
352,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27,295.12,43.571446,2.2291,94.7,25,7378,55.7275,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,99,14263.92,117.315,0.340912451,0.322045162,25,7,0,1,70,V-501,1,0,0,0,0
353,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27,295.12,43.571446,2.2291,94.7,25,7378,55.7275,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,152,21900.16,180.12,0.25199671,0.236286159,10,7,0,1,70,V-501,1,0,0,0,0
354,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27,295.12,43.571446,2.2291,94.7,25,7378,55.7275,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,151,21756.08,178.935,0.253242938,0.237479359,15,7,0,1,70,V-501,1,0,0,0,0
355,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27,295.12,43.571446,2.2291,94.7,25,7378,55.7275,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,152,21900.16,180.12,0.25199671,0.236286159,20,7,0,1,70,V-501,1,0,0,0,0
356,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27,295.12,43.571446,2.2291,94.7,25,7378,55.7275,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,148,21323.84,175.38,0.25705669,0.241132373,25,7,0,1,70,V-501,1,0,0,0,0
357,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27,295.12,43.571446,2.2291,94.7,25,7378,55.7275,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,200,28816,237,0.203845941,0.190373299,10,7,0,1,70,V-501,1,0,0,0,0
358,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27,295.12,43.571446,2.2291,94.7,25,7378,55.7275,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,201,28960.08,238.185,0.203037695,0.18960575,15,7,0,1,70,V-501,1,0,0,0,0
359,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27,295.12,43.571446,2.2291,94.7,25,7378,55.7275,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,202,29104.16,239.37,0.202235833,0.188844365,20,7,0,1,70,V-501,1,0,0,0,0
360,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27,295.12,43.571446,2.2291,94.7,25,7378,55.7275,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,207,29824.56,245.295,0.198319686,0.185127358,25,7,0,1,70,V-501,1,1,0,0,1
361,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27,295.12,43.571446,2.2291,94.7,25,7378,55.7275,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,220,31697.6,260.7,0.18881348,0.176114592,25,7,0,1,70,V-501,0,1,0,0,0
362,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27,295.12,43.571446,2.2291,94.7,25,7378,55.7275,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,251,36164.08,297.435,0.169445281,0.157795632,10,7,0,1,70,V-501,1,0,0,0,0
363,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27,295.12,43.571446,2.2291,94.7,25,7378,55.7275,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,255,36740.4,302.175,0.167231813,0.155705814,13,7,0,1,70,V-501,1,0,0,0,0
364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27,295.12,43.571446,2.2291,94.7,25,7378,55.7275,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,251,36164.08,297.435,0.169445281,0.157795632,15,7,0,1,70,V-501,1,1,0,0,1
365,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27,295.12,43.571446,2.2291,94.7,25,7378,55.7275,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,256,36884.48,303.36,0.166687452,0.15519198,20,7,0,1,70,V-501,1,1,0,0,1
366,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27,295.12,43.571446,2.2291,94.7,25,7378,55.7275,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,278,40054.24,329.43,0.155548209,0.144687563,25,7,0,1,70,V-501,0,1,0,0,0
367,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27,295.12,43.571446,2.2291,94.7,25,7378,55.7275,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,301,43368.08,356.685,0.145390541,0.135125633,10,7,0,1,70,V-501,1,0,0,0,0
368,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27,295.12,43.571446,2.2291,94.7,25,7378,55.7275,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,294,42359.52,348.39,0.148338719,0.13789925,15,7,0,1,70,V-501,1,1,0,0,1
369,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27,295.12,43.571446,2.2291,94.7,25,7378,55.7275,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,298,42935.84,353.13,0.146639573,0.136300545,20,7,0,1,70,V-501,1,1,0,0,1
370,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27,295.12,43.571446,2.2291,94.7,25,7378,55.7275,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,299,43079.92,354.315,0.146220851,0.135906644,25,7,0,1,70,V-501,0,1,1,0,1
371,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27,295.12,43.571446,2.2291,94.7,25,7378,55.7275,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,321,46249.68,380.385,0.137578206,0.127782396,25,7,0,1,70,V-501,0,1,1,0,1
372,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27,295.12,43.571446,2.2291,94.7,25,7378,55.7275,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,354,51004.32,419.49,0.126373875,0.117267357,10,7,0,1,70,V-501,1,0,0,0,0
373,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27,295.12,43.571446,2.2291,94.7,25,7378,55.7275,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,351,50572.08,415.935,0.127316477,0.11815122,15,7,0,1,70,V-501,1,1,0,0,1
374,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27,295.12,43.571446,2.2291,94.7,25,7378,55.7275,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,349,50283.92,413.565,0.127952729,0.118747902,20,7,0,1,70,V-501,0,1,0,0,0
375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27,295.12,43.571446,2.2291,94.7,25,7378,55.7275,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,372,53597.76,440.82,0.120998902,0.112229948,25,7,0,1,70,V-501,0,0,1,0,0
376,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27,295.12,43.571446,2.2291,94.7,25,7378,55.7275,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,397,57199.76,470.445,0.114249859,0.105911084,10,7,0,1,70,V-501,1,0,0,0,0
377,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27,295.12,43.571446,2.2291,94.7,25,7378,55.7275,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,395,56911.6,468.075,0.114761952,0.10639029,12.5,7,0,1,70,V-501,1,1,0,0,1
378,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27,295.12,43.571446,2.2291,94.7,25,7378,55.7275,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,401,57776.08,475.185,0.113239263,0.104965507,15,7,0,1,70,V-501,1,1,0,0,1
379,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27,295.12,43.571446,2.2291,94.7,25,7378,55.7275,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,399,57487.92,472.815,0.113742317,0.105436176,16.2,7,0,1,70,V-501,0,1,0,0,0
380,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27,295.12,43.571446,2.2291,94.7,25,7378,55.7275,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,399,57487.92,472.815,0.113742317,0.105436176,17.5,7,0,1,70,V-501,0,1,1,0,1
381,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27,295.12,43.571446,2.2291,94.7,25,7378,55.7275,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,401,57776.08,475.185,0.113239263,0.104965507,20,7,0,1,70,V-501,0,1,1,0,1
382,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27,295.12,43.571446,2.2291,94.7,25,7378,55.7275,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,398,57343.84,471.63,0.113995523,0.105673097,22.5,7,0,1,70,V-501,0,0,1,0,0
383,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27,295.12,43.571446,2.2291,94.7,25,7378,55.7275,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,401,57776.08,475.185,0.113239263,0.104965507,23,7,0,1,70,V-501,0,0,1,0,0
384,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27,295.12,43.571446,2.2291,94.7,25,7378,55.7275,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,398,57343.84,471.63,0.113995523,0.105673097,25,7,0,1,70,V-501,0,0,1,0,0
385,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16,44.03,6.989172,0.3405,12.53,113,4975.39,38.4765,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,100,14408,118.5,0.256683171,0.245109937,5,7,0,0,50,VA-044,1,0,0,0,0
386,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16,44.03,6.989172,0.3405,12.53,113,4975.39,38.4765,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,200,28816,237,0.147238394,0.139672531,5,7,0,0,50,VA-044,1,1,1,0,1
387,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16,44.03,6.989172,0.3405,12.53,113,4975.39,38.4765,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,300,43224,355.5,0.103225165,0.097661916,5,7,0,0,50,VA-044,1,0,1,0,1
388,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16,44.03,6.989172,0.3405,12.53,113,4975.39,38.4765,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,400,57632,474,0.079469692,0.07507954,5,7,0,0,50,VA-044,1,0,1,0,1
389,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16,44.03,6.989172,0.3405,12.53,113,4975.39,38.4765,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,200,28816,237,0.147238394,0.139672531,7.5,7,0,0,50,VA-044,0,1,0,0,0
390,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16,44.03,6.989172,0.3405,12.53,113,4975.39,38.4765,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,300,43224,355.5,0.103225165,0.097661916,7.5,7,0,0,50,VA-044,0,0,1,0,0
391,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16,44.03,6.989172,0.3405,12.53,113,4975.39,38.4765,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,100,14408,118.5,0.256683171,0.245109937,10,7,0,0,50,VA-044,1,0,0,0,0
392,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16,44.03,6.989172,0.3405,12.53,113,4975.39,38.4765,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,150,21612,177.75,0.187133449,0.177945349,10,7,0,0,50,VA-044,1,0,0,0,0
393,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16,44.03,6.989172,0.3405,12.53,113,4975.39,38.4765,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,180,25934.4,213.3,0.160964859,0.152820061,10,7,0,0,50,VA-044,1,1,0,0,1
394,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16,44.03,6.989172,0.3405,12.53,113,4975.39,38.4765,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,200,28816,237,0.147238394,0.139672531,10,7,0,0,50,VA-044,0,1,0,0,0
395,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16,44.03,6.989172,0.3405,12.53,113,4975.39,38.4765,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,220,31697.6,260.7,0.135669058,0.128608029,10,7,0,0,50,VA-044,0,1,0,0,0
396,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16,44.03,6.989172,0.3405,12.53,113,4975.39,38.4765,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,250,36020,296.25,0.121364622,0.11494907,10,7,0,0,50,VA-044,0,1,1,0,1
397,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16,44.03,6.989172,0.3405,12.53,113,4975.39,38.4765,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,300,43224,355.5,0.103225165,0.097661916,10,7,0,0,50,VA-044,0,0,1,0,0
398,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16,44.03,6.989172,0.3405,12.53,113,4975.39,38.4765,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,400,57632,474,0.079469692,0.07507954,10,7,0,0,50,VA-044,0,0,1,0,0
399,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16,44.03,6.989172,0.3405,12.53,113,4975.39,38.4765,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,180,25934.4,213.3,0.160964859,0.152820061,12.5,7,0,0,50,VA-044,1,1,0,0,1
400,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16,44.03,6.989172,0.3405,12.53,113,4975.39,38.4765,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,200,28816,237,0.147238394,0.139672531,12.5,7,0,0,50,VA-044,0,1,0,0,0
401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16,44.03,6.989172,0.3405,12.53,113,4975.39,38.4765,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,100,14408,118.5,0.256683171,0.245109937,15,7,0,0,50,VA-044,1,0,0,0,0
402,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16,44.03,6.989172,0.3405,12.53,113,4975.39,38.4765,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,150,21612,177.75,0.187133449,0.177945349,15,7,0,0,50,VA-044,1,0,0,0,0
403,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16,44.03,6.989172,0.3405,12.53,113,4975.39,38.4765,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,180,25934.4,213.3,0.160964859,0.152820061,15,7,0,0,50,VA-044,0,1,0,0,0
404,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16,44.03,6.989172,0.3405,12.53,113,4975.39,38.4765,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,200,28816,237,0.147238394,0.139672531,15,7,0,0,50,VA-044,0,1,0,0,0
405,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16,44.03,6.989172,0.3405,12.53,113,4975.39,38.4765,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,220,31697.6,260.7,0.135669058,0.128608029,15,7,0,0,50,VA-044,0,1,1,0,1
406,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16,44.03,6.989172,0.3405,12.53,113,4975.39,38.4765,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,250,36020,296.25,0.121364622,0.11494907,15,7,0,0,50,VA-044,0,1,1,0,1
407,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16,44.03,6.989172,0.3405,12.53,113,4975.39,38.4765,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,300,43224,355.5,0.103225165,0.097661916,15,7,0,0,50,VA-044,0,0,1,0,0
408,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16,44.03,6.989172,0.3405,12.53,113,4975.39,38.4765,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,400,57632,474,0.079469692,0.07507954,15,7,0,0,50,VA-044,0,0,1,0,0
409,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16,44.03,6.989172,0.3405,12.53,113,4975.39,38.4765,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,200,28816,237,0.147238394,0.139672531,17.5,7,0,0,50,VA-044,0,1,0,0,0
410,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16,44.03,6.989172,0.3405,12.53,113,4975.39,38.4765,0,0,0,0,0,0,1,0,0,0,0,0,1.1,144.08,22.727516,1.185,46.53,220,31697.6,260.7,0.135669058,0.128608029,17.5,7,0,0,50,VA-044,0,1,1,0,1
